game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total,team_over,over_ball,inning,runs_cumulative,powerplay,wicket
1345095,2022/23,Australia,13,EA Perry,be150fc8,Fatima Sana,ea9c54de,A Gardner,bc969efb,0,0,0,0,,,,,,1,0,1,Australia_13,1,1,1,0,0
1394802,2023,Japan,13,Erika Oda,4c8a1197,S Sigaiwasa,b1414505,A Chandel,78fa5f6d,0,0,0,0,,,,,,4,0,4,Japan_13,1,1,4,0,0
1412551,2023/24,Afghanistan,18,Najibullah Zadran,1212cbec,Junaid Siddique,84dc72db,Sharafuddin Ashraf,7e678d00,0,0,0,0,,,,,,6,0,6,Afghanistan_18,1,1,6,0,0
1201670,2019/20,Spain,14,Farzan Afzal,6ebf4d4e,BA Pai,716bf559,R Panchal,91cd337c,0,0,0,0,,,,,,6,0,6,Spain_14,1,1,6,0,0
875467,2015,Afghanistan,17,Asghar Stanikzai,88679525,Amjad Javed,18eaf2fa,Samiullah Shenwari,61646132,0,0,0,0,,,,,,6,0,6,Afghanistan_17,1,1,6,0,0
1418542,2023/24,Japan,18,C Hinze,626af7ff,Ateeq Iqbal,29b322c7,R Drake,57b3c398,0,0,0,0,C Hinze,626af7ff,Anas Khan,66a7f213,caught,0,0,0,Japan_18,1,1,0,0,1
1286971,2021/22,Hong Kong,19,Iqra Sahar,aaccb8ca,ER Oza,fdc6b34d,Chan Ka Man,c4022bff,0,0,0,0,Iqra Sahar,aaccb8ca,Chaya Mughal,77b26349,caught,0,0,0,Hong Kong_19,1,1,0,0,1
1349129,2022/23,Tanzania,19,AM Kimote,34e36b65,J Miyaji,414d8a10,AA Hussein,60ef3ddb,0,0,0,0,,,,,,1,0,1,Tanzania_19,1,1,1,0,0
1393330,2023,Rwanda,19,E Rukiriza,3ac13a94,JJ Nyambo,ffb3b559,Z Bimenyimana,ba57fb08,0,0,0,0,,,,,,0,0,0,Rwanda_19,1,1,0,0,0
966735,2015/16,Hong Kong,19,Haseeb Amjad,fb0abc20,AV Lalcheta,b858be20,Waqas Khan,35971419,0,0,0,0,,,,,,4,0,4,Hong Kong_19,1,1,4,0,0
1065348,2016/17,Pakistan,19,Sana Mir,b287e7b1,H Kaur,53cd8da6,Nida Dar,ed840f44,0,0,0,0,,,,,,2,0,2,Pakistan_19,1,1,2,0,0
1086067,2017/18,Australia,15,BL Mooney,52d1dbc8,S Ecclestone,cdb82f1c,RL Haynes,d7c6b0fb,0,0,0,0,,,,,,4,0,4,Australia_15,1,1,4,0,0
1381221,2023,West Indies,17,SD Hope,1fc6ef83,YBK Jaiswal,6c19c6e5,BA King,7fca84b7,0,0,0,0,,,,,,6,0,6,West Indies_17,1,1,6,0,0
1289043,2021/22,Uganda,19,D Muhumuza,7636b587,CO Obuya,5680f1ad,F Achelam,b6b3ee6e,0,0,0,0,,,,,,6,0,6,Uganda_19,1,1,6,0,0
1335800,2022/23,Malaysia,19,Aisya Eleesa,2cd18a73,C Sutthiruang,f6ddfe08,Sasha Azmi,9e4f6851,0,0,0,0,,,,,,0,0,0,Malaysia_19,1,1,0,0,0
1365310,2022/23,Ghana,16,Emmanuella Nyaaba,dc04a09c,H Ishimwe,ffa296f7,Kate Awuah,b10e688b,0,0,0,0,Emmanuella Nyaaba,dc04a09c,,,bowled,0,0,0,Ghana_16,1,1,0,0,1
1375871,2023/24,Australia,19,A Gardner,bc969efb,N de Klerk,ea544967,GM Harris,72166006,0,0,0,0,,,,,,1,0,1,Australia_19,1,1,1,0,0
1320202,2022,Singapore,19,Ada Bhasin,b1c113d7,B Shetty,58c16165,GK Diviya,992979fa,0,0,0,0,,,,,,1,0,1,Singapore_19,1,1,1,0,0
1400987,2023/24,Sierra Leone,15,G Sesay,c556b9d2,SA Okpe,681f522f,I Kamara,38702fb5,0,0,0,0,G Sesay,c556b9d2,,,bowled,0,0,0,Sierra Leone_15,1,1,0,0,1
1351402,2022/23,England,19,CR Woakes,4c5d73db,Hasan Mahmud,80ad39ac,CJ Jordan,ffe699c0,0,0,0,0,,,,,,0,0,0,England_19,1,1,0,0,0
525817,2011,England,16,JW Dernbach,7be8a0ed,D Bishoo,7a80ddf2,GP Swann,221ad9d9,0,0,0,0,JW Dernbach,7be8a0ed,DO Christian,3b1fa4cb,run out,1,0,1,England_16,1,1,1,0,1
1335788,2022/23,United Arab Emirates,10,Vaishnave Mahesh,31c56f40,M Shehani,e04fb55d,S Dharnidharka,f8b50da3,0,0,0,0,,,,,,0,0,0,United Arab Emirates_10,1,1,0,0,0
1321471,2022,Netherlands,13,SA Edwards,b59db04f,Ehsan Khan,d3851cd8,BFW de Leede,fc4375ef,0,0,0,0,,,,,,1,0,1,Netherlands_13,1,1,1,0,0
391794,2009,England,19,EJCLRC Rainford-Brent,51fecaba,RM Farrell,4ed7d23f,NJ Shaw,7e9ff716,0,0,0,0,,,,,,0,0,0,England_19,1,1,0,0,0
1289274,2022,India,19,YH Bhatia,9c3d4e8a,JL Jonassen,0475a86b,Renuka Singh,7298db76,0,0,0,0,YH Bhatia,9c3d4e8a,,,lbw,0,0,0,India_19,1,1,0,0,1
1144149,2018/19,Zimbabwe,17,PJ Moor,a1d3540a,AL Phehlukwayo,ab6b1c45,CB Mpofu,49691d7a,0,0,0,0,PJ Moor,a1d3540a,C Jonker,a81d6706,caught,0,0,0,Zimbabwe_17,1,1,0,0,1
366707,2008/09,New Zealand,0,LRPL Taylor,b61a3e1a,SJ Benn,364ee2cf,BB McCullum,b8a55852,0,0,0,0,LRPL Taylor,b61a3e1a,,,bowled,0,0,0,New Zealand_0,1,1,0,1,1
1378202,2023,Ireland,19,J Maguire,1b1c23bb,R Rijke,42e4b276,R Stokell,def7b1bb,0,0,0,0,,,,,,4,0,4,Ireland_19,1,1,4,0,0
1327508,2022/23,India,18,Mohammed Siraj,2f49c897,D Pretorius,11614d87,UT Yadav,cc1e8c68,0,0,0,0,Mohammed Siraj,2f49c897,DA Miller,d67d5f00,caught,0,0,0,India_18,1,1,0,0,1
1320201,2022,Nepal,3,K Joshi,0cd297b9,TI Gajanayake,d577d45a,RC Belbashi,dfdaca74,0,0,0,0,,,,,,1,0,1,Nepal_3,1,1,1,1,0
1331388,2022,Zimbabwe,16,P Mujaji,a246f48f,N Boochatham,58acb320,M Mupachikwa,6657b319,0,0,0,0,,,,,,4,0,4,Zimbabwe_16,1,1,4,0,0
1150546,2018/19,Pakistan,17,Nashra Sandhu,c981d3c2,AC Kerr,7673c908,Aiman Anwer,c736a96b,0,0,0,0,Nashra Sandhu,c981d3c2,,,lbw,0,0,0,Pakistan_17,1,1,0,0,1
1419929,2023/24,Maldives,13,Shamma Ali,012bd3f6,RC Belbashi,dfdaca74,Hafsaa Abdhulla,7fa1e4a2,0,0,0,0,Shamma Ali,012bd3f6,,,bowled,0,0,0,Maldives_13,1,1,0,0,1
1391336,2023,Romania,18,R Satheesan,1125ebe4,Imran Ameer,b8e65260,V Saini,0fa81719,0,0,0,0,,,,,,6,0,6,Romania_18,1,1,6,0,0
1273755,2021/22,Australia,18,MS Wade,afa7e784,Shaheen Shah Afridi,45a7e761,MP Stoinis,d9273ee7,0,0,0,0,,,,,,6,0,6,Australia_18,1,1,6,0,0
1208806,2019/20,Bangladesh,7,Murshida Khatun,712bbd92,RC Belbashi,dfdaca74,Ayasha Rahman,2f899a44,0,0,0,0,,,,,,1,0,1,Bangladesh_7,1,1,1,0,0
1177484,2018/19,United Arab Emirates,3,Shaiman Anwar,e9630504,SN Netravalkar,c8a3f688,Rameez Shahzad,e045c165,0,0,0,0,,,,,,1,0,1,United Arab Emirates_3,1,1,1,1,0
1273735,2021/22,Pakistan,18,Asif Ali,0a4736eb,Karim Janat,62175638,Shadab Khan,9de62878,0,0,0,0,,,,,,6,0,6,Pakistan_18,1,1,6,0,0
1391337,2023,Malta,19,Washeem Abbas,6de4e430,M Prasanna,1b8c2b54,Fanyan Mughal,e85bb4b3,0,0,0,0,,,,,,4,0,4,Malta_19,1,1,4,0,0
1321302,2022,France,18,R Mangal,5360c9be,W Peatfield,609d6c7c,Ibrahim Jabarkhel,c311564c,0,0,0,0,R Mangal,5360c9be,,,bowled,0,0,0,France_18,1,1,0,0,1
533288,2012/13,England,18,JC Buttler,99b75528,DAJ Bracewell,2e9fdf9b,JM Bairstow,abb83e27,0,0,0,0,,,,,,1,0,1,England_18,1,1,1,0,0
412698,2010,England,19,TT Bresnan,58043739,KD Mills,7fb32e5b,GP Swann,221ad9d9,0,0,0,0,,,,,,4,0,4,England_19,1,1,4,0,0
412718,2010,New Zealand,19,SFM Devine,de69af96,EA Perry,be150fc8,EC Perry,0de3060f,0,0,0,0,,,,,,1,0,1,New Zealand_19,1,1,1,0,0
1411269,2023/24,Kenya,5,Q Abel,2e988457,F Samanyika,c42eed38,E Wachira,f5e70dd4,0,0,0,0,,,,,,1,0,1,Kenya_5,1,1,1,1,0
1384600,2023,Switzerland,18,Ahmed Hassan,c439461b,Fanyan Mughal,e85bb4b3,Ali Nayyer,4ec0443d,0,0,0,0,,,,,,4,0,4,Switzerland_18,1,1,4,0,0
1148063,2018,Bangladesh,19,Jahanara Alam,752183c1,H Kaur,53cd8da6,Salma Khatun,037f2b86,0,0,0,0,,,,,,2,0,2,Bangladesh_19,1,1,2,0,0
1172471,2018/19,West Indies,19,SC Selman,c29ada99,Anam Amin,06653fcc,A Mohammed,a49985e6,0,0,0,0,,,,,,2,0,2,West Indies_19,1,1,2,0,0
1182909,2019,Papua New Guinea,3,S Jimmy,2daa8e40,R Muriyalo,a2fc9177,T Ruma,3697a0ff,0,0,0,0,,,,,,4,0,4,Papua New Guinea_3,1,1,4,1,0
1153843,2018/19,Sri Lanka,16,CAK Rajitha,8012d0b8,IS Sodhi,641ac5ff,PADLR Sandakan,79aad751,0,0,0,0,CAK Rajitha,8012d0b8,TL Seifert,4663bd23,caught,0,0,0,Sri Lanka_16,1,1,0,0,1
1187018,2019/20,India,18,V Kohli,ba607b88,KOK Williams,78cb83f3,S Dube,a4e37e47,0,0,0,0,,,,,,6,0,6,India_18,1,1,6,0,0
1197397,2019,Cayman Islands,19,T Taylor,1d6e8f52,NS Dhaliwal,cbabd6ad,C Wright,d465c6d7,0,0,0,0,,,,,,0,0,0,Cayman Islands_19,1,1,0,0,0
1407718,2023/24,Cambodia,19,E Beukes,fbb8cf87,PR Surve,206efeb1,US Hathinjar,5f77f23a,0,0,0,0,,,,,,4,0,4,Cambodia_19,1,1,4,0,0
1391335,2023,Romania,17,R Athapaththu,3465e307,SSM Stanislaus,34dd3fd9,M Koli,eb0f2802,0,0,0,0,,,,,,1,0,1,Romania_17,1,1,1,0,0
251488,2006/07,New Zealand,18,NJ Astle,99639abf,TM Dilshan,5bdcdb72,JEC Franklin,cf73ad76,0,0,0,0,,,,,,1,0,1,New Zealand_18,1,1,1,0,0
1382162,2023,South Africa,19,N de Klerk,ea544967,Diana Baig,a51e6c6e,N Shangase,b17a4a93,0,0,0,0,,,,,,1,0,1,South Africa_19,1,1,1,0,0
1343757,2022/23,Lesotho,13,TG Thamae,d08fe309,S Crowie,4040951f,MV Matsau,dad64776,0,0,0,0,TG Thamae,d08fe309,J Henry,68e7e8d5,caught,0,0,0,Lesotho_13,1,1,0,0,1
356015,2009,South Africa,19,JP Duminy,2e8994e7,Mohammad Amir,e174dadd,MV Boucher,f3cb53a1,0,0,0,0,,,,,,2,0,2,South Africa_19,1,1,2,0,0
562438,2012,Sri Lanka,19,AD Mathews,896d78ad,Yasir Arafat,3cf5ae43,I Udana,ac5ae4af,0,0,0,0,AD Mathews,896d78ad,Shahid Afridi,0dc00542,caught,0,0,0,Sri Lanka_19,1,1,0,0,1
1393590,2023,Malaysia,3,Ainna Hamizah Hashim,4c7744de,Amna Tariq,44b53fba,Wan Julia,bee0c85c,0,0,0,0,,,,,,1,0,1,Malaysia_3,1,1,1,1,0
1395026,2023,Netherlands,8,R Rijke,42e4b276,ME Violleau,69f47625,B de Leede,b3020075,0,0,0,0,,,,,,1,0,1,Netherlands_8,1,1,1,0,0
754805,2014/15,Australia,19,AJ Healy,321644de,SC Selman,c29ada99,EA Osborne,fe731c62,0,0,0,0,,,,,,1,0,1,Australia_19,1,1,1,0,0
1381452,2023,Germany,15,J van Heerden,01549705,Aqib Iqbal,14157abf,Faisal Mubashir,ad5342dc,0,0,0,0,,,,,,4,0,4,Germany_15,1,1,4,0,0
1278691,2022,India,3,RR Pant,919a3be2,L Ngidi,f834dcfc,SS Iyer,85ec8e33,0,0,0,0,,,,,,1,0,1,India_3,1,1,1,1,0
1405321,2023/24,Nepal,19,Karan KC,f53b3e1d,Bilal Khan,dcdb87f2,A Bohara,64fb6b15,0,0,0,0,Karan KC,f53b3e1d,Kaleemullah,72253b87,caught,0,0,0,Nepal_19,1,1,0,0,1
403386,2009,Sri Lanka,19,HMCM Bandara,4fc516bd,SE Bond,4f629497,SL Malinga,a12e1d51,0,0,0,0,,,,,,0,0,0,Sri Lanka_19,1,1,0,0,0
1321281,2022,Luxembourg,17,P Malav,02b078b1,Sahel Zadran,dae28050,Atif Kamal,f8bd71c9,0,0,0,0,P Malav,02b078b1,Razmal Shigiwal,60cc80ac,caught,0,0,0,Luxembourg_17,1,1,0,0,1
951395,2015/16,England,18,A Shrubsole,32497ecd,V Krishnamurthy,c3f21798,KH Brunt,6a434bd3,0,0,0,0,,,,,,4,0,4,England_18,1,1,4,0,0
1346539,2022/23,Kenya,5,Q Abel,2e988457,SA Panayan,cad60789,V Ooko,2ae76bf6,0,0,0,0,,,,,,4,0,4,Kenya_5,1,1,4,1,0
1408104,2023/24,Ireland,19,GH Dockrell,99cddc5e,LM Jongwe,b8704508,GJ Delany,33b3d2df,0,0,0,0,,,,,,4,0,4,Ireland_19,1,1,4,0,0
754721,2014/15,Australia,19,CL White,d0513f63,KJ Abbott,a9da7784,CJ Boyce,51a60c16,0,0,0,0,,,,,,1,0,1,Australia_19,1,1,1,0,0
1320979,2022,Israel,19,G Schachat,ff92e604,Bilal Muhammad,eb5aa5b9,Yair Nagavkar,138e30ab,0,0,0,0,,,,,,1,0,1,Israel_19,1,1,1,0,0
1257184,2021,Pakistan,19,Arshad Iqbal,ed031922,LM Jongwe,b8704508,Mohammad Hasnain,8596fe80,0,0,0,0,Arshad Iqbal,ed031922,RP Burl,b08252b8,caught,0,0,0,Pakistan_19,1,1,0,0,1
1275128,2021,Tanzania,10,M Pascal,729c5ab5,O Keitsemang,5145239b,PZ Kamunya,6e60bbe2,0,0,0,0,,,,,,4,0,4,Tanzania_10,1,1,4,0,0
1203676,2019/20,West Indies,19,HR Walsh,1ac2a995,J Little,9061a703,K Pierre,a61bcb94,0,0,0,0,,,,,,0,0,0,West Indies_19,1,1,0,0,0
1344620,2022/23,Bangladesh,19,Nahida Akter,66078174,LMM Tahuhu,60471339,Ritu Moni,ad3940a5,0,0,0,0,Nahida Akter,66078174,AC Kerr,7673c908,caught,0,0,0,Bangladesh_19,1,1,0,0,1
1157375,2018/19,New Zealand,19,LRPL Taylor,b61a3e1a,Shaheen Shah Afridi,45a7e761,TG Southee,13c35c9e,0,0,0,0,,,,,,4,0,4,New Zealand_19,1,1,4,0,0
1148054,2018,Sri Lanka,19,I Ranaweera,a61850e6,Nashra Sandhu,c981d3c2,BMSM Kumari,b55fb828,0,0,0,0,,,,,,0,0,0,Sri Lanka_19,1,1,0,0,0
1282275,2021/22,Switzerland,5,Arjun Vinod,033e9d59,Ahsan Khan,4c72b407,Ali Nayyer,4ec0443d,0,0,0,0,,,,,,4,0,4,Switzerland_5,1,1,4,1,0
1273746,2021/22,West Indies,19,SO Hetmyer,48a1d7b7,PVD Chameera,327b58d3,AJ Hosein,4d7f517e,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
1283024,2021/22,Uganda,10,Saud Islam,ae5a7eb5,MA Baig,89394502,S Sesazi,c2c975f9,0,0,0,4,,,,,,0,4,4,Uganda_10,1,1,4,0,0
1147719,2018,United Arab Emirates,19,H Hotchandani,f537d39c,MEC de Fouw,600c9d3f,CR Seneviratna,bff0535a,0,0,0,0,,,,,,4,0,4,United Arab Emirates_19,1,1,4,0,0
1233955,2020/21,West Indies,19,KMA Paul,75224f22,IS Sodhi,641ac5ff,O Thomas,c6097d68,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
1074968,2016/17,Scotland,18,CS MacLeod,9c376401,Khawar Ali,934b36a6,CD Wallace,7b5c6c0b,0,0,0,0,,,,,,1,0,1,Scotland_18,1,1,1,0,0
951407,2015/16,New Zealand,14,KJ Martin,cf75a839,M Daniels,16443d2f,SFM Devine,de69af96,0,0,0,0,,,,,,1,0,1,New Zealand_14,1,1,1,0,0
1335808,2022/23,India,8,S Mandhana,5d2eda89,OU Ranasinghe,52d3b7ff,H Kaur,53cd8da6,0,0,0,0,,,,,,6,0,6,India_8,1,1,6,0,0
1338057,2022/23,Ireland,8,GH Lewis,1b9d1579,P Vastrakar,8026ea72,L Delany,b4f73b44,1,0,0,0,,,,,,0,1,1,Ireland_8,1,1,1,0,0
1271445,2021,Germany,17,V Ganesan,baa7dd37,Sher Sahak,8299b9a2,Sahir Naqash,352e589f,0,0,0,0,,,,,,4,0,4,Germany_17,1,1,4,0,0
1173054,2019/20,Thailand,19,N Chaiwai,0825e4b3,A Shrubsole,32497ecd,R Padunglerd,8b6c33d0,0,0,0,0,,,,,,4,0,4,Thailand_19,1,1,4,0,0
412717,2010,West Indies,19,SA Campbelle,a7cd72b2,SW Bates,89bbc67a,A Mohammed,a49985e6,0,0,0,0,,,,,,1,0,1,West Indies_19,1,1,1,0,0
546418,2011/12,Afghanistan,19,Noor Ali Zadran,72e46d30,Ahsan Malik,96503059,Samiullah Shenwari,61646132,0,0,0,0,,,,,,4,0,4,Afghanistan_19,1,1,4,0,0
1310179,2022,Bulgaria,19,J Albin,a4a53adf,L Bruce,2a03bd2f,Omar Rassol,6caae2dc,0,0,0,0,,,,,,1,0,1,Bulgaria_19,1,1,1,0,0
966741,2015/16,Hong Kong,17,Tanveer Ahmed,571f11e4,Dawlat Zadran,1fba2ae3,A Mehmood,7cefb2a2,0,0,0,0,Tanveer Ahmed,571f11e4,,,lbw,0,0,0,Hong Kong_17,1,1,0,0,1
1336981,2022/23,Japan,19,S Miyaji,3aca2ed5,M Hill,bf5e7711,M Yanagida,f20e7e23,0,0,0,1,,,,,,0,1,1,Japan_19,1,1,1,0,0
808869,2014/15,Sri Lanka,15,BMSM Kumari,b55fb828,Bismah Maroof,3b770527,SS Weerakkody,5f862ccd,0,0,0,0,BMSM Kumari,b55fb828,Marina Iqbal,e429f443,caught,0,0,0,Sri Lanka_15,1,1,0,0,1
1177019,2019,South Africa,19,M Kapp,63e3b6b3,Nida Dar,ed840f44,CL Tryon,4d4605e6,0,0,0,0,,,,,,2,0,2,South Africa_19,1,1,2,0,0
1148058,2018,Malaysia,18,Nur Nadihirah,0877eba5,Nida Dar,ed840f44,Sasha Azmi,9e4f6851,0,0,0,0,Nur Nadihirah,0877eba5,Nashra Sandhu,c981d3c2,caught,0,0,0,Malaysia_18,1,1,0,0,1
682939,2013/14,England,19,AD Hales,92aeac25,AD Mathews,896d78ad,RS Bopara,7ca5e05d,0,0,0,0,,,,,,6,0,6,England_19,1,1,6,0,0
1273741,2021/22,South Africa,13,DA Miller,d67d5f00,Mahedi Hasan,9dad0f2e,T Bavuma,9ffd1ac1,0,0,0,0,,,,,,4,0,4,South Africa_13,1,1,4,0,0
1282742,2021/22,Denmark,19,Bashir Shah,3b282e51,CW Perchard,9f998ed8,Surya Anand,ef141f36,0,0,0,0,Bashir Shah,3b282e51,,,bowled,0,0,0,Denmark_19,1,1,0,0,1
963697,2015/16,Sri Lanka,17,TAM Siriwardana,bf7842c9,JJ Bumrah,462411b3,S Prasanna,f78e7113,0,0,0,0,,,,,,4,0,4,Sri Lanka_17,1,1,4,0,0
1275277,2021,Luxembourg,19,A Nanda,704e0160,Sami Ullah,ad05692c,A Dhingra,753ada66,0,0,0,0,,,,,,2,0,2,Luxembourg_19,1,1,2,0,0
1299568,2021/22,Ireland,19,J Little,9061a703,Rohan Mustafa,d1988788,AR McBrine,e957b38f,0,0,0,0,,,,,,1,0,1,Ireland_19,1,1,1,0,0
1423440,2023/24,Hong Kong,7,Babar Hayat,fbb657bb,Gulsan Jha,9811e35e,Anshuman Rath,552b228c,0,0,0,0,,,,,,0,0,0,Hong Kong_7,1,1,0,0,0
1320975,2022,Spain,13,R Panchal,91cd337c,Yair Nagavkar,138e30ab,Hamza Dar,557550a4,0,0,0,0,,,,,,1,0,1,Spain_13,1,1,1,0,0
1190751,2019,Netherlands,2,SL Kalis,2b150c6b,EAJ Richardson,50ee0500,B de Leede,b3020075,0,0,0,0,SL Kalis,2b150c6b,,,lbw,0,0,0,Netherlands_2,1,1,0,1,1
1392355,2023/24,New Zealand,19,GE Plimmer,575494db,A Khaka,0d518f89,EJ Carson,7693851c,0,0,0,0,,,,,,1,0,1,New Zealand_19,1,1,1,0,0
1332509,2022,Tanzania,18,HA Chohan,847b4bdd,T Tshose,18ae55e4,K Nassoro,29ee9bf9,0,0,0,0,,,,,,4,0,4,Tanzania_18,1,1,4,0,0
1044211,2016,Australia,8,EJ Villani,cde96d97,AC Jayangani,ac56b5a7,BL Mooney,52d1dbc8,0,0,0,0,,,,,,4,0,4,Australia_8,1,1,4,0,0
525816,2011,England,15,C Kieswetter,1e960f2a,DR Smith,35205dfc,AD Hales,92aeac25,0,0,0,0,,,,,,4,0,4,England_15,1,1,4,0,0
951353,2015/16,Bangladesh,19,Shuvagata Hom,bb01f9e0,HH Pandya,dbe50b21,Mustafizur Rahman,0a8fce53,0,0,0,0,Mustafizur Rahman,0a8fce53,MS Dhoni,4a8a2e3b,run out,0,0,0,Bangladesh_19,1,1,0,0,1
1182906,2019,Papua New Guinea,14,B Tau,3a6cbb8e,T Hanum,7d668c73,N Vare,20ace887,0,0,0,0,,,,,,1,0,1,Papua New Guinea_14,1,1,1,0,0
1208349,2019/20,Pakistan,19,Javeria Khan,d921449d,KL Cross,1ade138e,Sidra Nawaz,ca3ded6f,0,0,0,0,,,,,,1,0,1,Pakistan_19,1,1,1,0,0
1249235,2020/21,England,15,NR Sciver,f3a18a0c,SFM Devine,de69af96,AE Jones,b05e45e4,0,0,0,0,,,,,,4,0,4,England_15,1,1,4,0,0
1419918,2023/24,Myanmar,14,MPP San,5bc290a2,Shafina Mahesh,0c40b02d,ZL Win,b5714cf9,0,0,0,0,,,,,,1,0,1,Myanmar_14,1,1,1,0,0
1383098,2023,Philippines,19,KDA Lukies,14af45c4,KV Morea,270bf7e2,FN Walsh,da738783,0,0,0,0,,,,,,2,0,2,Philippines_19,1,1,2,0,0
914219,2015/16,New Zealand,9,C Munro,af2c687b,PVD Chameera,327b58d3,KS Williamson,d027ba9f,0,0,0,0,,,,,,6,0,6,New Zealand_9,1,1,6,0,0
1317903,2022,West Indies,19,AS Joseph,b0946605,Ravi Bishnoi,df064e1a,KMA Paul,75224f22,0,0,0,0,,,,,,0,0,0,West Indies_19,1,1,0,0,0
1343790,2022/23,Tanzania,4,AP Rajeevan,63d6f031,P Aho,2e392afa,K Nassoro,29ee9bf9,0,0,0,0,,,,,,4,0,4,Tanzania_4,1,1,4,1,0
1317487,2022/23,Australia,19,MS Wade,afa7e784,SM Curran,e94915e6,PJ Cummins,ded9240e,0,0,0,0,,,,,,2,0,2,Australia_19,1,1,2,0,0
1320987,2022,Malta,16,B George,1bdbf53b,IDM Latin,78f719ea,VP Thamotharam,eb40ed89,0,0,0,0,,,,,,6,0,6,Malta_16,1,1,6,0,0
1183857,2019,Canada,19,Saniyah Zia,ffae3d12,C Beckford,2cb0acf4,Hala Azmat,56f77a56,0,0,0,0,,,,,,1,0,1,Canada_19,1,1,1,0,0
1384596,2023,Switzerland,16,Ali Nayyer,4ec0443d,A Bishnoi,376557f7,Ahmed Hassan,c439461b,0,0,0,0,,,,,,1,0,1,Switzerland_16,1,1,1,0,0
1172913,2018/19,Malaysia,19,Sasha Azmi,9e4f6851,Nary Thapa,d24e69f5,J Intan,2dfdd316,0,0,0,0,,,,,,1,0,1,Malaysia_19,1,1,1,0,0
1296035,2021/22,Malaysia,18,Wan Nor Zulaika,ae99724d,F Odhiambo,97eb9a07,Nur Arianna Natsya,4db4c8be,0,0,0,0,,,,,,2,0,2,Malaysia_18,1,1,2,0,0
287879,2007/08,Pakistan,19,Misbah-ul-Haq,7eae4418,Joginder Sharma,9f961c14,Mohammad Asif,e03b66ec,0,0,0,0,Misbah-ul-Haq,7eae4418,S Sreesanth,6b8eb6e5,caught,0,0,0,Pakistan_19,1,1,0,0,1
1298144,2022/23,Namibia,19,R Trumpelmann,ff6a7ab5,Waseem Muhammad,6f02fe2a,BM Scholtz,e85d03d6,0,0,0,0,,,,,,1,0,1,Namibia_19,1,1,1,0,0
1314898,2022,Uganda,19,S Akiteng,cf92d76b,K Kunwar,97e6e41a,C Aweko,01c1b96c,0,0,0,0,,,,,,1,0,1,Uganda_19,1,1,1,0,0
1280061,2021/22,Ireland,18,CA Young,bd0a4a7d,Waseem Muhammad,6f02fe2a,J Little,9061a703,0,0,0,0,CA Young,bd0a4a7d,A Sharafu,06cad4f0,caught,0,0,0,Ireland_18,1,1,0,0,1
1031435,2017,South Africa,19,M Morkel,5bb5a915,CJ Jordan,ffe699c0,AL Phehlukwayo,ab6b1c45,0,0,0,0,,,,,,4,0,4,South Africa_19,1,1,4,0,0
571148,2012,Pakistan,14,Shoaib Malik,64c34cd0,SR Watson,4329fbb5,Kamran Akmal,ff077124,0,0,0,0,,,,,,4,0,4,Pakistan_14,1,1,4,0,0
1273739,2021/22,New Zealand,14,KS Williamson,d027ba9f,SN Thakur,1abb78f8,DP Conway,df5a6881,0,0,0,0,,,,,,1,0,1,New Zealand_14,1,1,1,0,0
660209,2013/14,Canada,19,A Bagai,112959b2,DI Allan,5208c0a1,JOA Gordon,bb9b51f4,0,0,0,0,A Bagai,112959b2,DM Gondaria,9048c17e,run out,1,0,1,Canada_19,1,1,1,0,1
1275104,2021,Rwanda,2,G Ishimwe,b5ae57ee,A Cossa,ef160d73,S Uwera,1ef174b8,1,0,0,0,,,,,,0,1,1,Rwanda_2,1,1,1,1,0
1275111,2021,Nigeria,19,J Efosa,8a0ba257,SN Shihepo,1b3f7dbb,L Piety,46a29dd0,0,0,0,0,J Efosa,8a0ba257,W Mwatile,5728635a,caught,0,0,0,Nigeria_19,1,1,0,0,1
1412534,2023/24,Philippines,0,HER Tyler,0ba9de33,F Banunaek,3c8faed4,M Podosky,c46999c7,0,0,0,0,,,,,,4,0,4,Philippines_0,1,1,4,1,0
936155,2016/17,Sri Lanka,19,AD Mathews,896d78ad,JT Smuts,42172c3c,KMDN Kulasekara,469ea22b,0,0,0,0,,,,,,6,0,6,Sri Lanka_19,1,1,6,0,0
355993,2009,West Indies,15,RR Sarwan,36d33dd0,MG Johnson,f5180fe6,S Chanderpaul,881a9bdd,0,0,0,0,,,,,,4,0,4,West Indies_15,1,1,4,0,0
291343,2007/08,New Zealand,18,JS Patel,f5821615,AA Noffke,b69e69ed,JDP Oram,3eac9d95,0,0,0,0,JS Patel,f5821615,,,bowled,0,0,0,New Zealand_18,1,1,0,0,1
1322339,2022/23,Pakistan,19,Mohammad Nawaz,3086f7a4,Mohammad Saifuddin,b3a28446,Asif Ali,0a4736eb,0,0,0,0,,,,,,4,0,4,Pakistan_19,1,1,4,0,0
