game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,wicket,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total
902653,2015/16,England,0,JJ Roy,d1c36f5c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,1,JJ Roy,d1c36f5c,,,lbw,0,0,0
902653,2015/16,England,0,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,0,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,1,0,1
902653,2015/16,England,0,JM Vince,a15618fe,Aamer Yamin,907d6e58,JE Root,a343262c,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,0,JM Vince,a15618fe,Aamer Yamin,907d6e58,JE Root,a343262c,0,0,0,0,0,,,,,,2,0,2
902653,2015/16,England,0,JM Vince,a15618fe,Aamer Yamin,907d6e58,JE Root,a343262c,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,1,JE Root,a343262c,Sohail Tanvir,64d43928,JM Vince,a15618fe,2,0,0,0,0,,,,,,0,2,2
902653,2015/16,England,1,JM Vince,a15618fe,Sohail Tanvir,64d43928,JE Root,a343262c,0,0,0,0,0,,,,,,2,0,2
902653,2015/16,England,1,JM Vince,a15618fe,Sohail Tanvir,64d43928,JE Root,a343262c,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,1,JM Vince,a15618fe,Sohail Tanvir,64d43928,JE Root,a343262c,0,0,0,0,0,,,,,,1,0,1
902653,2015/16,England,1,JE Root,a343262c,Sohail Tanvir,64d43928,JM Vince,a15618fe,0,0,0,0,0,,,,,,2,0,2
902653,2015/16,England,1,JE Root,a343262c,Sohail Tanvir,64d43928,JM Vince,a15618fe,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,1,JE Root,a343262c,Sohail Tanvir,64d43928,JM Vince,a15618fe,0,0,0,0,0,,,,,,1,0,1
902653,2015/16,England,2,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,4,0,4
902653,2015/16,England,2,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,2,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,1,0,1
902653,2015/16,England,2,JM Vince,a15618fe,Aamer Yamin,907d6e58,JE Root,a343262c,0,0,1,0,0,,,,,,0,1,1
902653,2015/16,England,2,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,2,JE Root,a343262c,Aamer Yamin,907d6e58,JM Vince,a15618fe,0,0,0,0,0,,,,,,4,0,4
902653,2015/16,England,3,JM Vince,a15618fe,Mohammad Irfan,a8e3170f,JE Root,a343262c,0,0,0,0,0,,,,,,1,0,1
902653,2015/16,England,3,JE Root,a343262c,Mohammad Irfan,a8e3170f,JM Vince,a15618fe,0,0,0,0,0,,,,,,0,0,0
902653,2015/16,England,3,JE Root,a343262c,Mohammad Irfan,a8e3170f,JM Vince,a15618fe,0,0,0,0,0,,,,,,6,0,6
902653,2015/16,England,3,JE Root,a343262c,Mohammad Irfan,a8e3170f,JM Vince,a15618fe,0,0,0,0,0,,,,,,0,0,0
