game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,wicket,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total
1354801,2022/23,Isle of Man,0,A McAuley,39e599c8,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,0,A McAuley,39e599c8,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,0,A McAuley,39e599c8,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,0,0,0,,,,,,1,0,1
1354801,2022/23,Isle of Man,0,N Knights,b0aadf4f,Mohammad Kamran,1a628a92,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,0,N Knights,b0aadf4f,Mohammad Kamran,1a628a92,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,0,N Knights,b0aadf4f,Mohammad Kamran,1a628a92,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,1,A McAuley,39e599c8,Atif Mehmood,7fcc57bf,N Knights,b0aadf4f,0,0,0,0,0,,,,,,1,0,1
1354801,2022/23,Isle of Man,1,N Knights,b0aadf4f,Atif Mehmood,7fcc57bf,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,1,N Knights,b0aadf4f,Atif Mehmood,7fcc57bf,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,1,N Knights,b0aadf4f,Atif Mehmood,7fcc57bf,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,1,N Knights,b0aadf4f,Atif Mehmood,7fcc57bf,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,1,N Knights,b0aadf4f,Atif Mehmood,7fcc57bf,A McAuley,39e599c8,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,2,A McAuley,39e599c8,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,2,A McAuley,39e599c8,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,0,0,0,,,,,,4,0,4
1354801,2022/23,Isle of Man,2,A McAuley,39e599c8,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,0,0,1,A McAuley,39e599c8,,,bowled,0,0,0
1354801,2022/23,Isle of Man,2,D Jansen,c90346a0,Mohammad Kamran,1a628a92,N Knights,b0aadf4f,0,0,1,0,0,,,,,,0,1,1
1354801,2022/23,Isle of Man,2,N Knights,b0aadf4f,Mohammad Kamran,1a628a92,D Jansen,c90346a0,0,0,0,0,1,N Knights,b0aadf4f,R Panchal,91cd337c,caught,0,0,0
1354801,2022/23,Isle of Man,2,C Hartmann,467c28f9,Mohammad Kamran,1a628a92,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,3,D Jansen,c90346a0,Atif Mehmood,7fcc57bf,C Hartmann,467c28f9,0,0,0,0,0,,,,,,1,0,1
1354801,2022/23,Isle of Man,3,C Hartmann,467c28f9,Atif Mehmood,7fcc57bf,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,3,C Hartmann,467c28f9,Atif Mehmood,7fcc57bf,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,3,C Hartmann,467c28f9,Atif Mehmood,7fcc57bf,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,3,C Hartmann,467c28f9,Atif Mehmood,7fcc57bf,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,3,C Hartmann,467c28f9,Atif Mehmood,7fcc57bf,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,4,D Jansen,c90346a0,Mohammad Kamran,1a628a92,C Hartmann,467c28f9,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,4,D Jansen,c90346a0,Mohammad Kamran,1a628a92,C Hartmann,467c28f9,0,0,0,0,0,,,,,,1,0,1
1354801,2022/23,Isle of Man,4,C Hartmann,467c28f9,Mohammad Kamran,1a628a92,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,4,C Hartmann,467c28f9,Mohammad Kamran,1a628a92,D Jansen,c90346a0,0,0,0,0,1,C Hartmann,467c28f9,LA Burns,5b616bf0,caught,0,0,0
1354801,2022/23,Isle of Man,4,EF Beard,68019a70,Mohammad Kamran,1a628a92,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
1354801,2022/23,Isle of Man,4,EF Beard,68019a70,Mohammad Kamran,1a628a92,D Jansen,c90346a0,0,0,0,0,0,,,,,,0,0,0
