game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,wicket,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,1,0,0,0,0,,,,,,0,1,1
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,0,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,1,TT Beaumont,b2664905,SC Selman,c29ada99,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,1,TT Beaumont,b2664905,SC Selman,c29ada99,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,1,TT Beaumont,b2664905,SC Selman,c29ada99,DN Wyatt,a139c379,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,1,TT Beaumont,b2664905,SC Selman,c29ada99,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,1,TT Beaumont,b2664905,SC Selman,c29ada99,DN Wyatt,a139c379,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,1,TT Beaumont,b2664905,SC Selman,c29ada99,DN Wyatt,a139c379,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,2,DN Wyatt,a139c379,SS Connell,2f9a6bd1,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,2,DN Wyatt,a139c379,SS Connell,2f9a6bd1,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,2,DN Wyatt,a139c379,SS Connell,2f9a6bd1,TT Beaumont,b2664905,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,2,DN Wyatt,a139c379,SS Connell,2f9a6bd1,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,2,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,2,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,3,DN Wyatt,a139c379,HK Matthews,d32cf49a,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,3,DN Wyatt,a139c379,HK Matthews,d32cf49a,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,3,TT Beaumont,b2664905,HK Matthews,d32cf49a,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,3,TT Beaumont,b2664905,HK Matthews,d32cf49a,DN Wyatt,a139c379,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,3,DN Wyatt,a139c379,HK Matthews,d32cf49a,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,3,DN Wyatt,a139c379,HK Matthews,d32cf49a,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,4,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,4,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,4,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,4,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,4,TT Beaumont,b2664905,SS Connell,2f9a6bd1,DN Wyatt,a139c379,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,4,DN Wyatt,a139c379,SS Connell,2f9a6bd1,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,5,DN Wyatt,a139c379,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,5,DN Wyatt,a139c379,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,1,DN Wyatt,a139c379,,,bowled,0,0,0
1230855,2020,England,5,NR Sciver,f3a18a0c,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,5,TT Beaumont,b2664905,SR Taylor,92cf79a8,NR Sciver,f3a18a0c,1,0,0,0,0,,,,,,0,1,1
1230855,2020,England,5,TT Beaumont,b2664905,SR Taylor,92cf79a8,NR Sciver,f3a18a0c,1,0,0,0,0,,,,,,0,1,1
1230855,2020,England,5,TT Beaumont,b2664905,SR Taylor,92cf79a8,NR Sciver,f3a18a0c,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,5,NR Sciver,f3a18a0c,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,5,NR Sciver,f3a18a0c,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,6,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,NR Sciver,f3a18a0c,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,6,NR Sciver,f3a18a0c,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,6,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,NR Sciver,f3a18a0c,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,6,NR Sciver,f3a18a0c,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,6,NR Sciver,f3a18a0c,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,6,NR Sciver,f3a18a0c,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,7,TT Beaumont,b2664905,SR Taylor,92cf79a8,NR Sciver,f3a18a0c,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,7,NR Sciver,f3a18a0c,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,7,TT Beaumont,b2664905,SR Taylor,92cf79a8,NR Sciver,f3a18a0c,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,7,TT Beaumont,b2664905,SR Taylor,92cf79a8,NR Sciver,f3a18a0c,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,7,NR Sciver,f3a18a0c,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,1,NR Sciver,f3a18a0c,B Cooper,ac0edb42,caught,0,0,0
1230855,2020,England,7,TT Beaumont,b2664905,SR Taylor,92cf79a8,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,8,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,8,HC Knight,4ba0289e,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,8,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,8,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,8,HC Knight,4ba0289e,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,8,HC Knight,4ba0289e,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,9,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,9,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,9,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,9,TT Beaumont,b2664905,SR Taylor,92cf79a8,HC Knight,4ba0289e,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,9,TT Beaumont,b2664905,SR Taylor,92cf79a8,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,9,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,10,HC Knight,4ba0289e,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,10,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,10,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,10,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,10,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,10,HC Knight,4ba0289e,ASS Fletcher,42d9dd09,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,11,TT Beaumont,b2664905,SR Taylor,92cf79a8,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,11,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,11,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,2,0,0,0,0,,,,,,0,2,2
1230855,2020,England,11,TT Beaumont,b2664905,SR Taylor,92cf79a8,HC Knight,4ba0289e,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,11,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,11,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,11,HC Knight,4ba0289e,SR Taylor,92cf79a8,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,12,HC Knight,4ba0289e,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,12,TT Beaumont,b2664905,AA Alleyne,4b0e3049,HC Knight,4ba0289e,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,12,TT Beaumont,b2664905,AA Alleyne,4b0e3049,HC Knight,4ba0289e,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,12,TT Beaumont,b2664905,AA Alleyne,4b0e3049,HC Knight,4ba0289e,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,12,TT Beaumont,b2664905,AA Alleyne,4b0e3049,HC Knight,4ba0289e,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,12,TT Beaumont,b2664905,AA Alleyne,4b0e3049,HC Knight,4ba0289e,0,0,0,0,0,,,,,,6,0,6
1230855,2020,England,13,HC Knight,4ba0289e,SC Selman,c29ada99,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,13,HC Knight,4ba0289e,SC Selman,c29ada99,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,13,HC Knight,4ba0289e,SC Selman,c29ada99,TT Beaumont,b2664905,0,0,0,0,1,HC Knight,4ba0289e,SA Campbelle,a7cd72b2,caught,0,0,0
1230855,2020,England,13,AE Jones,b05e45e4,SC Selman,c29ada99,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,13,AE Jones,b05e45e4,SC Selman,c29ada99,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,13,TT Beaumont,b2664905,SC Selman,c29ada99,AE Jones,b05e45e4,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,1,0,0,0,0,,,,,,0,1,1
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,1,0,0,0,0,,,,,,0,1,1
1230855,2020,England,14,AE Jones,b05e45e4,AA Alleyne,4b0e3049,TT Beaumont,b2664905,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,15,TT Beaumont,b2664905,SC Selman,c29ada99,AE Jones,b05e45e4,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,15,TT Beaumont,b2664905,SC Selman,c29ada99,AE Jones,b05e45e4,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,15,TT Beaumont,b2664905,SC Selman,c29ada99,AE Jones,b05e45e4,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,15,AE Jones,b05e45e4,SC Selman,c29ada99,TT Beaumont,b2664905,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,15,TT Beaumont,b2664905,SC Selman,c29ada99,AE Jones,b05e45e4,0,0,0,0,1,TT Beaumont,b2664905,ASS Fletcher,42d9dd09,caught,0,0,0
1230855,2020,England,15,AE Jones,b05e45e4,SC Selman,c29ada99,KH Brunt,6a434bd3,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,16,AE Jones,b05e45e4,HK Matthews,d32cf49a,KH Brunt,6a434bd3,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,16,AE Jones,b05e45e4,HK Matthews,d32cf49a,KH Brunt,6a434bd3,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,16,KH Brunt,6a434bd3,HK Matthews,d32cf49a,AE Jones,b05e45e4,0,0,0,0,1,KH Brunt,6a434bd3,SA Campbelle,a7cd72b2,stumped,0,0,0
1230855,2020,England,16,S Glenn,b34e0c77,HK Matthews,d32cf49a,AE Jones,b05e45e4,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,16,S Glenn,b34e0c77,HK Matthews,d32cf49a,AE Jones,b05e45e4,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,16,AE Jones,b05e45e4,HK Matthews,d32cf49a,S Glenn,b34e0c77,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,17,S Glenn,b34e0c77,SC Selman,c29ada99,AE Jones,b05e45e4,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,17,AE Jones,b05e45e4,SC Selman,c29ada99,S Glenn,b34e0c77,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,17,AE Jones,b05e45e4,SC Selman,c29ada99,S Glenn,b34e0c77,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,17,AE Jones,b05e45e4,SC Selman,c29ada99,S Glenn,b34e0c77,0,0,0,0,1,AE Jones,b05e45e4,AA Alleyne,4b0e3049,caught,0,0,0
1230855,2020,England,17,S Glenn,b34e0c77,SC Selman,c29ada99,FC Wilson,a28132bd,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,17,FC Wilson,a28132bd,SC Selman,c29ada99,S Glenn,b34e0c77,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,18,S Glenn,b34e0c77,HK Matthews,d32cf49a,FC Wilson,a28132bd,0,0,0,0,0,,,,,,0,0,0
1230855,2020,England,18,S Glenn,b34e0c77,HK Matthews,d32cf49a,FC Wilson,a28132bd,0,0,0,0,0,,,,,,4,0,4
1230855,2020,England,18,S Glenn,b34e0c77,HK Matthews,d32cf49a,FC Wilson,a28132bd,0,0,0,0,1,S Glenn,b34e0c77,SA Campbelle,a7cd72b2,stumped,0,0,0
1230855,2020,England,18,S Ecclestone,cdb82f1c,HK Matthews,d32cf49a,FC Wilson,a28132bd,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,18,FC Wilson,a28132bd,HK Matthews,d32cf49a,S Ecclestone,cdb82f1c,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,18,FC Wilson,a28132bd,HK Matthews,d32cf49a,S Ecclestone,cdb82f1c,0,0,0,0,0,,,,,,2,0,2
1230855,2020,England,19,S Ecclestone,cdb82f1c,SS Connell,2f9a6bd1,FC Wilson,a28132bd,0,0,1,0,0,,,,,,0,1,1
1230855,2020,England,19,FC Wilson,a28132bd,SS Connell,2f9a6bd1,S Ecclestone,cdb82f1c,0,0,0,0,1,FC Wilson,a28132bd,CA Henry,75820733,caught,0,0,0
1230855,2020,England,19,MK Villiers,cd62f670,SS Connell,2f9a6bd1,S Ecclestone,cdb82f1c,0,0,0,0,0,,,,,,1,0,1
1230855,2020,England,19,S Ecclestone,cdb82f1c,SS Connell,2f9a6bd1,MK Villiers,cd62f670,0,0,0,0,0,,,,,,0,0,0
