game_id,season,team,over,batter,batter_id,bowler,bowler_id,non_striker,non_striker_id,wides,noballs,legbyes,byes,wicket,player_out,player_out_id,fielders_name,fielders_id,wicket_type,runs_batter,runs_extras,runs_total
567354,2012/13,South Africa,0,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,0,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,0,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,0,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,0,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,0,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,1,RE Levi,18c78b11,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,1,RE Levi,18c78b11,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,1,RE Levi,18c78b11,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,1,H Davids,9c9f8dbc,RM Hira,2e966563,RE Levi,18c78b11,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,1,RE Levi,18c78b11,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,1,H Davids,9c9f8dbc,RM Hira,2e966563,RE Levi,18c78b11,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,2,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,2,H Davids,9c9f8dbc,MJ McClenaghan,51a3c5ef,RE Levi,18c78b11,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,2,RE Levi,18c78b11,MJ McClenaghan,51a3c5ef,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,2,H Davids,9c9f8dbc,MJ McClenaghan,51a3c5ef,RE Levi,18c78b11,0,0,0,0,0,,,,,,4,0,4
567354,2012/13,South Africa,2,H Davids,9c9f8dbc,MJ McClenaghan,51a3c5ef,RE Levi,18c78b11,0,0,0,0,0,,,,,,2,0,2
567354,2012/13,South Africa,2,H Davids,9c9f8dbc,MJ McClenaghan,51a3c5ef,RE Levi,18c78b11,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,3,RE Levi,18c78b11,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,1,RE Levi,18c78b11,NL McCullum,5673a3fc,caught,0,0,0
567354,2012/13,South Africa,3,F du Plessis,3355b542,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,3,F du Plessis,3355b542,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,0,0,0
567354,2012/13,South Africa,3,F du Plessis,3355b542,RM Hira,2e966563,H Davids,9c9f8dbc,0,0,0,0,0,,,,,,1,0,1
567354,2012/13,South Africa,3,H Davids,9c9f8dbc,RM Hira,2e966563,F du Plessis,3355b542,0,0,0,0,0,,,,,,1,0,1
